# Source: yfinance KRBN (scaled proxy) | Downloaded: 2026-04-28T15:05:45.492770
2023-06-05,72.83814888000488
2023-06-06,71.88550081253052
2023-06-07,73.33432264328003
2023-06-08,73.81064443588257
2023-06-09,75.2197847366333
2023-06-12,76.90675849914551
2023-06-13,78.3754457473755
2023-06-14,80.39981784820557
2023-06-15,81.33261394500732
2023-06-16,80.37996139526368
2023-06-20,81.63031730651856
2023-06-21,80.28073291778564
2023-06-22,80.0624195098877
2023-06-23,77.48231773376465
2023-06-26,76.6090461730957
2023-06-27,78.31589431762696
2023-06-28,77.92656440734864
2023-06-29,77.36743717193603
2023-06-30,78.5271167755127
2023-07-03,77.90585632324219
2023-07-05,76.35270519256592
2023-07-06,76.37342224121095
2023-07-07,76.70476055145264
2023-07-10,77.36743717193603
2023-07-11,77.82302398681641
2023-07-12,77.7194746017456
2023-07-13,78.98270359039307
2023-07-14,79.31404190063476
2023-07-17,79.7075044631958
2023-07-18,80.39089813232422
2023-07-19,80.92932624816895
2023-07-20,81.30207176208496
2023-07-21,81.90262413024902
2023-07-24,80.9914415359497
2023-07-25,81.55057773590089
2023-07-26,81.695534324646
2023-07-27,82.0268726348877
2023-07-28,81.21923942565918
2023-07-31,80.47373046875
2023-08-01,78.44428443908691
2023-08-02,76.91184139251709
2023-08-03,77.34672012329102
2023-08-04,77.63664226531982
2023-08-07,77.32602100372314
2023-08-08,78.17507038116456
2023-08-09,78.15436229705811
2023-08-10,78.25790271759034
2023-08-11,79.10696105957031
2023-08-14,79.04482784271241
2023-08-15,78.4857006072998
2023-08-16,79.3761661529541
2023-08-17,79.64538021087647
2023-08-18,79.43829040527343
2023-08-21,79.68680534362794
2023-08-22,80.57727088928223
2023-08-23,80.59797897338868
2023-08-24,78.32003593444824
2023-08-25,78.4235673904419
2023-08-28,78.21648654937745
2023-08-29,78.63065719604492
2023-08-30,79.39688320159912
2023-08-31,79.04482784271241
2023-09-01,78.44428443908691
2023-09-05,77.28460483551025
2023-09-06,77.0775239944458
2023-09-07,76.84971714019775
2023-09-08,76.0627830505371
2023-09-11,76.33200607299806
2023-09-12,75.73144474029542
2023-09-13,77.36743717193603
2023-09-14,76.60121116638184
2023-09-15,75.93852558135987
2023-09-18,75.15160942077637
2023-09-19,75.40010643005371
2023-09-20,76.14562435150147
2023-09-21,76.72545967102052
2023-09-22,77.51239376068115
2023-09-25,76.68404350280763
2023-09-26,75.37941627502441
2023-09-27,74.5510615348816
2023-09-28,75.35869026184082
2023-09-29,74.82027111053468
2023-10-02,74.28184299468994
2023-10-03,73.99192085266114
2023-10-04,75.2137336730957
2023-10-05,74.71673517227173
2023-10-06,75.2137336730957
2023-10-09,75.752170753479
2023-10-10,77.69877548217774
2023-10-11,77.13963928222657
2023-10-12,77.5331018447876
2023-10-13,77.5331018447876
2023-10-16,76.74618568420411
2023-10-17,76.2077486038208
2023-10-18,75.19303455352784
2023-10-19,75.79356899261475
2023-10-20,75.8764102935791
2023-10-23,75.23445072174073
2023-10-24,75.2137336730957
2023-10-25,74.94451961517335
2023-10-26,74.84097471237183
2023-10-27,74.5510615348816
2023-10-30,74.79955854415894
2023-10-31,74.94451961517335
2023-11-01,74.40610046386719
2023-11-02,75.33799114227295
2023-11-03,75.00664834976196
2023-11-06,74.30255556106567
2023-11-07,73.90908851623536
2023-11-08,73.99192085266114
2023-11-09,74.90310344696046
2023-11-10,75.66932945251465
2023-11-13,74.75814237594605
2023-11-14,76.5805030822754
2023-11-15,77.22247161865235
2023-11-16,76.10420818328858
2023-11-17,75.95925159454346
2023-11-20,76.04209289550782
2023-11-21,75.44153156280518
2023-11-22,75.35869026184082
2023-11-24,76.4148473739624
2023-11-27,74.46822023391724
2023-11-28,74.28184299468994
2023-11-29,72.97720680236817
2023-11-30,72.50090293884277
2023-12-01,72.91507806777955
2023-12-04,71.69326972961426
2023-12-05,70.40933713912965
2023-12-06,70.26437158584595
2023-12-07,70.84421586990356
2023-12-08,70.0987024307251
2023-12-11,69.4360258102417
2023-12-12,70.14011859893799
2023-12-13,71.21697034835816
2023-12-14,70.6164179801941
2023-12-15,70.0572907447815
2023-12-18,71.42843933105469
2023-12-19,71.89977235794068
2023-12-20,73.59228172302247
2023-12-21,75.97037658691407
2023-12-22,76.61310710906983
2023-12-26,76.78450012207031
2023-12-27,77.89855918884278
2023-12-28,77.85570869445802
2023-12-29,78.17707843780518
2024-01-02,75.22052879333496
2024-01-03,76.334596824646
2024-01-04,75.69186630249024
2024-01-05,76.2060453414917
2024-01-08,73.42089319229126
2024-01-09,73.3780426979065
2024-01-10,72.41395587921143
2024-01-11,70.74286279678346
2024-01-12,69.28601322174073
2024-01-16,68.72898817062378
2024-01-17,67.72204637527466
2024-01-18,67.5292236328125
2024-01-19,68.04341163635254
2024-01-22,67.01504459381104
2024-01-23,67.37926034927368
2024-01-24,69.15746622085571
2024-01-25,67.70062112808228
2024-01-26,67.44353160858155
2024-01-29,66.41516456604005
2024-01-30,67.80773839950562
2024-01-31,67.91486463546754
2024-02-01,67.40068111419679
2024-02-02,67.95771064758301
2024-02-05,67.16501684188843
2024-02-06,67.40068111419679
2024-02-07,66.71510457992554
2024-02-08,65.79385929107666
2024-02-09,64.76549673080444
2024-02-12,63.54431591033936
2024-02-13,62.98728637695313
2024-02-14,62.923015117645264
2024-02-15,64.10134544372559
2024-02-16,63.30864715576172
2024-02-20,61.616133308410646
2024-02-21,61.98034906387329
2024-02-22,61.16622104644776
2024-02-23,61.23049678802491
2024-02-26,61.616133308410646
2024-02-27,62.7301968574524
2024-02-28,63.63001689910889
2024-02-29,63.18010015487671
2024-03-01,63.22295064926148
2024-03-04,63.522890663146974
2024-03-05,65.38680200576782
2024-03-06,64.57267847061158
2024-03-07,65.21540899276734
2024-03-08,64.3584394454956
2024-03-11,62.773042869567874
2024-03-12,63.22295064926148
2024-03-13,61.12337951660157
2024-03-14,63.24437589645386
2024-03-15,64.18704195022583
2024-03-18,65.15113773345948
2024-03-19,65.2796757698059
2024-03-20,65.25825500488281
2024-03-21,64.78692197799683
2024-03-22,65.92241077423095
2024-03-25,67.50780286788941
2024-03-26,66.0295280456543
2024-03-27,66.09379930496216
2024-03-28,65.90098552703857
2024-04-01,65.98668203353883
2024-04-02,63.951377677917485
2024-04-03,63.18010015487671
2024-04-04,63.3300724029541
2024-04-05,64.80834722518921
2024-04-08,66.28662204742432
2024-04-09,67.05789060592652
2024-04-10,65.92241077423095
2024-04-11,69.62880373001099
2024-04-12,71.04280281066895
2024-04-15,69.82162199020387
2024-04-16,72.13543663024903
2024-04-17,70.29295949935913
2024-04-18,70.78571329116822
2024-04-19,69.20031671524048
2024-04-22,67.95771064758301
2024-04-23,68.1291036605835
2024-04-24,68.38619318008423
2024-04-25,69.47883596420289
2024-04-26,69.00749397277832
2024-04-29,67.87201414108277
2024-04-30,69.62880373001099
2024-05-01,69.26459245681762
2024-05-02,72.52107315063476
2024-05-03,72.19971237182618
2024-05-06,73.3780426979065
2024-05-07,71.64267835617066
2024-05-08,72.28541336059571
2024-05-09,73.54944467544556
2024-05-10,72.0283148765564
2024-05-13,70.89283504486085
2024-05-14,71.2784670829773
2024-05-15,71.17134981155395
2024-05-16,72.75673742294312
2024-05-17,72.4568018913269
2024-05-20,74.83489675521851
2024-05-21,75.73470783233643
2024-05-22,76.24889583587647
2024-05-23,76.14176959991455
2024-05-24,76.46313934326172
2024-05-28,75.73470783233643
2024-05-29,75.11341152191163
2024-05-30,75.43477230072021
2024-05-31,74.64207401275635
2024-06-03,74.77062101364136
2024-06-04,72.4568018913269
2024-06-05,71.53556108474731
2024-06-06,72.41395587921143
2024-06-07,71.53556108474731
2024-06-10,71.2784670829773
2024-06-11,70.67859601974487
2024-06-12,71.21420030593872
2024-06-13,71.2998878479004
2024-06-14,69.54310274124146
2024-06-17,69.39313497543336
2024-06-18,69.62880373001099
2024-06-20,69.6073829650879
2024-06-21,68.66471242904663
2024-06-24,68.77182970046998
2024-06-25,69.37171421051026
2024-06-26,69.05034446716309
2024-06-27,69.07177419662476
2024-06-28,69.71450023651123
2024-07-01,70.27152976989747
2024-07-02,71.81408033370973
2024-07-03,72.0283148765564
2024-07-05,71.66410808563232
2024-07-08,70.82856378555299
2024-07-09,70.2072585105896
2024-07-10,69.09319496154785
2024-07-11,69.24316720962524
2024-07-12,69.84303827285767
2024-07-15,68.429043674469
2024-07-16,68.27907590866089
2024-07-17,67.65777063369751
2024-07-18,67.40068111419679
2024-07-19,67.29355936050415
2024-07-22,66.54371156692505
2024-07-23,67.01504459381104
2024-07-24,68.85753068923951
2024-07-25,67.78631763458252
2024-07-26,68.08626213073731
2024-07-29,68.32192192077638
2024-07-30,67.67919588088989
2024-07-31,68.79325942993164
2024-08-01,70.63574552536011
2024-08-02,70.07871150970459
2024-08-05,69.07177419662476
2024-08-06,69.95016899108887
2024-08-07,70.40007677078248
2024-08-08,70.3786515235901
2024-08-09,69.71450023651123
2024-08-12,71.21420030593872
2024-08-13,70.76428356170655
2024-08-14,70.97853603363038
2024-08-15,71.08565330505371
2024-08-16,71.2784670829773
2024-08-19,72.0283148765564
2024-08-20,72.19971237182618
2024-08-21,71.1070740699768
2024-08-22,70.89283504486085
2024-08-23,71.2784670829773
2024-08-26,70.63574552536011
2024-08-27,72.13543663024903
2024-08-28,71.14992456436157
2024-08-29,71.19277057647706
2024-08-30,70.97853603363038
2024-09-03,69.7787714958191
2024-09-04,68.8361099243164
2024-09-05,68.51474018096924
2024-09-06,68.40761842727662
2024-09-09,68.51474018096924
2024-09-10,67.40068111419679
2024-09-11,67.93628540039063
2024-09-12,67.48637762069703
2024-09-13,67.9791358947754
2024-09-16,66.9293480873108
2024-09-17,67.44353160858155
2024-09-18,67.16501684188843
2024-09-19,67.0793158531189
2024-09-20,67.46495237350464
2024-09-23,67.18644208908081
2024-09-24,67.0793158531189
2024-09-25,67.61492013931274
2024-09-26,68.15052890777588
2024-09-27,68.34334716796876
2024-09-30,67.829163646698
2024-10-01,66.43658981323243
2024-10-02,66.05095329284669
2024-10-03,65.8581350326538
2024-10-04,65.79385929107666
2024-10-07,66.13664979934693
2024-10-08,65.10828723907471
2024-10-09,66.3080472946167
2024-10-10,67.74347162246704
2024-10-11,67.89343938827516
2024-10-14,68.7075584411621
2024-10-15,68.62186193466187
2024-10-16,67.37926034927368
2024-10-17,67.05789060592652
2024-10-18,67.46495237350464
2024-10-21,66.73652534484863
2024-10-22,66.35089330673217
2024-10-23,67.89343938827516
2024-10-24,68.96464796066284
2024-10-25,68.94322719573975
2024-10-28,68.62186193466187
2024-10-29,69.00749397277832
2024-10-30,68.60044116973877
2024-10-31,67.76489238739013
2024-11-01,67.61492013931274
2024-11-04,68.75040893554687
2024-11-05,68.1076828956604
2024-11-06,68.02198638916016
2024-11-07,69.757350730896
2024-11-08,70.31438026428224
2024-11-11,70.03586101531982
2024-11-12,68.66471242904663
2024-11-13,67.48637762069703
2024-11-14,67.57207412719727
2024-11-15,66.43658981323243
2024-11-18,68.1076828956604
2024-11-19,67.29355936050415
2024-11-20,66.97219409942628
2024-11-21,68.02198638916016
2024-11-22,66.97219409942628
2024-11-25,67.89343938827516
2024-11-26,67.03646984100342
2024-11-27,66.88649759292603
2024-11-29,67.12216634750366
2024-12-02,66.88649759292603
2024-12-03,66.43658981323243
2024-12-04,65.45107326507569
2024-12-05,64.82977247238159
2024-12-06,66.15807056427002
2024-12-09,64.95831499099732
2024-12-10,66.07237405776978
2024-12-11,66.09379930496216
2024-12-12,64.16562118530274
2024-12-13,63.63001689910889
2024-12-16,63.030132389068605
2024-12-17,62.89641284942627
2024-12-18,62.204731464385986
2024-12-19,64.07225999832154
2024-12-20,63.93392372131348
2024-12-23,64.97143907546997
2024-12-24,65.08671855926514
2024-12-26,64.78699369430542
2024-12-27,66.2856225013733
2024-12-30,66.67757453918458
2024-12-31,67.57674913406372
2025-01-02,68.17620334625245
2025-01-03,69.14454832077027
2025-01-06,68.24537372589111
2025-01-07,67.34619016647339
2025-01-08,65.80145225524903
2025-01-10,66.07812032699586
2025-01-13,67.87647848129272
2025-01-14,67.277024269104
2025-01-15,67.62286272048951
2025-01-16,67.41536054611207
2025-01-17,68.268430519104
2025-01-21,68.42981910705566
2025-01-22,68.15314655303955
2025-01-23,69.28288459777832
2025-01-24,70.25122957229614
2025-01-27,68.17620334625245
2025-01-28,69.28288459777832
2025-01-29,71.10429954528809
2025-01-30,70.7354043006897
2025-01-31,71.45013799667359
2025-02-03,69.46732997894287
2025-02-04,69.65177536010742
2025-02-05,69.81317291259766
2025-02-06,70.06678419113159
2025-02-07,69.99761829376222
2025-02-10,70.41262712478638
2025-02-11,70.41262712478638
2025-02-12,69.76705932617188
2025-02-13,68.59120769500733
2025-02-14,70.25122957229614
2025-02-18,67.09257888793945
2025-02-19,65.43255252838135
2025-02-20,65.15588445663452
2025-02-21,65.96284084320068
2025-02-24,66.07812032699586
2025-02-25,65.04060497283936
2025-02-26,64.85615510940552
2025-02-27,65.61700239181519
2025-02-28,64.30281448364258
2025-03-03,65.04060497283936
2025-03-04,63.58808526992798
2025-03-05,64.32587127685547
2025-03-06,63.77253065109253
2025-03-07,64.62560062408447
2025-03-10,64.67170972824097
2025-03-11,64.21059627532959
2025-03-12,64.76393690109253
2025-03-13,64.83310279846192
2025-03-14,65.2250548362732
2025-03-17,65.2481071472168
2025-03-18,66.81590633392334
2025-03-19,68.42981910705566
2025-03-20,67.76119899749756
2025-03-21,66.65451774597169
2025-03-24,66.95424709320069
2025-03-25,66.2856225013733
2025-03-26,66.07812032699586
2025-03-27,65.04060497283936
2025-03-28,65.52477970123292
2025-03-31,65.06366176605225
2025-04-01,65.9167272567749
2025-04-02,65.06366176605225
2025-04-03,64.00309410095215
2025-04-04,61.53611583709717
2025-04-07,60.291093826293945
2025-04-08,60.95971841812134
2025-04-09,59.64553499221802
2025-04-10,59.59942140579224
2025-04-11,62.22778825759888
2025-04-14,63.288360404968266
2025-04-15,63.01168785095215
2025-04-16,63.98003730773926
2025-04-17,63.8417010307312
2025-04-21,63.65725564956665
2025-04-22,62.850299263000494
2025-04-23,63.63419885635376
2025-04-24,63.8417010307312
2025-04-25,64.07225999832154
2025-04-28,63.40363988876343
2025-04-29,62.75807209014893
2025-04-30,63.70336475372315
2025-05-01,64.16448268890382
2025-05-02,65.82450456619263
2025-05-05,65.04060497283936
2025-05-06,66.44701108932496
2025-05-07,67.34619016647339
2025-05-08,67.3231378555298
2025-05-09,67.09257888793945
2025-05-12,68.360648727417
2025-05-13,68.24537372589111
2025-05-14,67.62286272048951
2025-05-15,68.22231693267823
2025-05-16,66.53923826217651
2025-05-19,66.74674043655396
2025-05-20,68.86788024902344
2025-05-21,68.40676231384278
2025-05-22,67.73814220428467
2025-05-23,67.66897630691528
2025-05-27,67.16174478530884
2025-05-28,67.277024269104
2025-05-29,66.70062685012817
2025-05-30,66.2856225013733
2025-06-02,67.20785837173462
2025-06-03,68.01481475830079
2025-06-04,67.66897630691528
2025-06-05,68.40676231384278
2025-06-06,68.2914873123169
2025-06-09,68.68343486785889
2025-06-10,68.49898500442505
2025-06-11,69.49038677215576
2025-06-12,70.57401571273805
2025-06-13,70.94291095733642
2025-06-16,70.3434567451477
2025-06-17,70.15901136398315
2025-06-18,70.62012481689453
2025-06-20,70.08984098434449
2025-06-23,70.29734315872193
2025-06-24,70.80457019805908
2025-06-25,69.69788894653321
2025-06-26,69.16760511398316
2025-06-27,69.55955715179444
2025-06-30,68.45287590026855
2025-07-01,69.39816408157348
2025-07-02,70.0437273979187
2025-07-03,70.27428636550904
2025-07-07,68.84482345581056
2025-07-08,68.61426448822021
2025-07-09,68.84482345581056
2025-07-10,68.91398935317993
2025-07-11,68.93704614639283
2025-07-14,69.0062165260315
2025-07-15,69.16760511398316
2025-07-16,69.83622970581055
2025-07-17,69.3751072883606
2025-07-18,69.16760511398316
2025-07-21,68.91398935317993
2025-07-22,68.93704614639283
2025-07-23,69.352054977417
2025-07-24,70.08984098434449
2025-07-25,70.3895703315735
2025-07-28,69.51344356536866
2025-07-29,70.68929519653321
2025-07-30,70.06678419113159
2025-07-31,69.60567073822021
2025-08-01,69.3751072883606
2025-08-04,69.16760511398316
2025-08-05,69.65177536010742
2025-08-06,69.62872753143311
2025-08-07,70.36651353836059
2025-08-08,71.15041313171388
2025-08-11,70.48178853988648
2025-08-12,70.20512046813965
2025-08-13,70.48178853988648
2025-08-14,69.83622970581055
2025-08-15,69.69788894653321
2025-08-18,70.3434567451477
2025-08-19,70.06678419113159
2025-08-20,70.22817277908325
2025-08-21,70.98902006149292
2025-08-22,71.28874492645264
2025-08-25,70.82762699127197
2025-08-26,71.24263134002686
2025-08-27,71.0812427520752
2025-08-28,71.01207237243652
2025-08-29,71.88819913864135
2025-09-02,72.46459655761718
2025-09-03,73.1101598739624
2025-09-04,73.22543935775757
2025-09-05,73.8248935699463
2025-09-08,74.35517740249634
2025-09-09,74.216836643219
2025-09-10,75.4849199295044
2025-09-11,74.93157482147217
2025-09-12,75.34657917022706
2025-09-15,76.89132156372071
2025-09-16,76.86826477050782
2025-09-17,75.9229721069336
2025-09-18,76.36103324890136
2025-09-19,76.2227014541626
2025-09-22,75.5540813446045
2025-09-23,75.94602890014649
2025-09-24,75.34657917022706
2025-09-25,74.53962726593018
2025-09-26,74.95462713241578
2025-09-29,75.62325172424316
2025-09-30,74.70102033615113
2025-10-01,75.32352237701416
2025-10-02,76.24575824737549
2025-10-03,77.79050064086914
2025-10-06,77.92883243560792
2025-10-07,77.00660552978516
2025-10-08,77.51382808685302
2025-10-09,77.32938270568847
2025-10-10,77.42160987854004
2025-10-13,76.63771476745606
2025-10-14,76.06131286621094
2025-10-15,77.07576694488526
2025-10-16,78.20550498962403
2025-10-17,78.11328678131103
2025-10-20,78.32078895568849
2025-10-21,77.69828243255616
2025-10-22,77.26021232604981
2025-10-23,77.05271015167237
2025-10-24,77.2141077041626
2025-10-27,77.05271015167237
2025-10-28,77.49078025817872
2025-10-29,77.60605525970459
2025-10-30,77.74439601898193
2025-10-31,77.35243949890138
2025-11-03,78.50523433685304
2025-11-04,78.78189792633057
2025-11-05,78.3438367843628
2025-11-06,77.69828243255616
2025-11-07,77.55994167327881
2025-11-10,77.65216884613038
2025-11-11,77.95189819335938
2025-11-12,78.68967971801759
2025-11-13,77.69828243255616
2025-11-14,77.85967102050782
2025-11-17,77.12188053131104
2025-11-18,78.11328678131103
2025-11-19,77.5829984664917
2025-11-20,77.99801177978516
2025-11-21,77.85967102050782
2025-11-24,78.18244819641113
2025-11-25,79.19690227508545
2025-11-26,78.75885009765625
2025-11-28,78.89718189239503
2025-12-01,79.42747020721436
2025-12-02,78.87412509918214
2025-12-03,78.82801151275635
2025-12-04,79.68108596801758
2025-12-05,78.45912075042725
2025-12-08,79.24301586151124
2025-12-09,79.6349723815918
2025-12-10,80.0038631439209
2025-12-11,80.86153640747071
2025-12-12,80.9952693939209
2025-12-15,82.07888488769531
2025-12-16,81.84833488464356
2025-12-17,81.27193298339844
2025-12-18,81.50249195098877
2025-12-19,82.10195064544678
2025-12-22,82.90799713134766
2025-12-23,83.425
2025-12-24,83.425
2025-12-26,82.60250358581543
2025-12-29,82.17950286865235
2025-12-30,83.04900035858155
2025-12-31,83.19000358581543
2026-01-02,84.0125
2026-01-05,83.70699748992921
2026-01-06,84.22400035858155
2026-01-07,84.3180025100708
2026-01-08,83.56600322723389
2026-01-09,83.5424982070923
2026-01-12,84.4355007171631
2026-01-13,84.17699928283692
2026-01-14,85.61050071716309
2026-01-15,85.04649677276612
2026-01-16,84.67049713134766
2026-01-20,79.97049713134766
2026-01-21,81.45099964141846
2026-01-22,82.17950286865235
2026-01-23,82.25
2026-01-26,82.01500358581544
2026-01-27,82.90799713134766
2026-01-28,81.26300430297852
2026-01-29,79.38299713134766
2026-01-30,77.12699928283692
2026-02-02,78.51349964141846
2026-02-03,77.29149856567383
2026-02-04,77.92599964141846
2026-02-05,75.15299892425537
2026-02-06,75.34100322723388
2026-02-09,77.15050430297852
2026-02-10,75.41150035858155
2026-02-11,74.96499910354615
2026-02-12,71.27549982070923
2026-02-13,69.88899946212769
2026-02-17,69.51299982070923
2026-02-18,70.73500089645385
2026-02-19,70.14750089645386
2026-02-20,71.32250089645386
2026-02-23,71.32250089645386
2026-02-24,69.88899946212769
2026-02-25,70.73500089645385
2026-02-26,69.7480007171631
2026-02-27,68.90199928283691
2026-03-02,69.01950197219848
2026-03-03,70.45299892425537
2026-03-04,68.64349784851075
2026-03-05,68.5965012550354
2026-03-06,68.26749820709229
2026-03-09,68.80800161361695
2026-03-10,69.60700197219849
2026-03-11,69.01950197219848
2026-03-12,65.9409987449646
2026-03-13,66.59900035858155
2026-03-16,66.59900035858155
2026-03-17,65.72949838638306
2026-03-18,64.95399856567383
2026-03-19,64.22549982070923
2026-03-20,65.70599784851075
2026-03-23,67.39800071716309
2026-03-24,69.04299802780152
2026-03-25,68.67640218734742
2026-03-26,68.78450107574463
2026-03-27,68.66699838638306
2026-03-30,68.8549982070923
2026-03-31,69.7715012550354
2026-04-01,70.89950017929077
2026-04-02,69.13700017929078
2026-04-06,69.01950197219848
2026-04-07,69.325
2026-04-08,69.79500179290771
2026-04-09,71.2284987449646
2026-04-10,70.6409987449646
2026-04-13,70.9465012550354
2026-04-14,72.48339967727661
2026-04-15,72.45284852981568
2026-04-16,72.84060068130493
2026-04-17,73.8840012550354
2026-04-20,73.60199928283691
2026-04-21,72.94400215148926
2026-04-22,72.2625
2026-04-23,72.52100143432618
2026-04-24,73.32000179290772
2026-04-27,74.09550161361695
